seq_id,print_id,tile_id,saturated,centroids
1723,SI266220200309225433,11,0,
1724,SI266220200309225433,12,0,
1725,SI266220200309225433,13,0,
1726,SI266220200309225433,14,0,
1727,SI266220200309225433,15,0,
1728,SI266220200309225433,0,0,
1729,SI266220200309225433,1,0,
1730,SI266220200309225433,2,0,383.6363636363636,208.9090909090909,11,451.0,189.71428571428572,7,498.0740740740741,201.7037037037037,27,498.0,241.5,16
1731,SI266220200309225433,3,7353,292.75,139.625,8,369.3550724637681,130.95652173913044,138,340.2,155.4,5,483.35238095238094,102.38095238095238,105,498.125,150.875,8,498.125,180.95833333333334,24
1732,SI266220200309225433,4,0,352.8888888888889,325.27777777777777,18
1733,SI266220200309225433,5,0,
1734,SI266220200309225433,6,0,0.9545454545454546,203.9090909090909,22,1.0,246.0,13,271.42857142857144,378.85714285714283,14,433.0,378.25,8
1735,SI266220200309225433,7,3288,24.960176991150444,136.2566371681416,226,1.0,151.0,9,269.0,97.125,32,277.85714285714283,159.71428571428572,7,349.8,183.6,5,394.4590163934426,182.59016393442624,61,428.8965517241379,100.20689655172414,29,422.2,140.6,5
1736,SI266220200309225433,8,0,497.6,313.8,5
1737,SI266220200309225433,9,75,152.33333333333334,449.77777777777777,54,162.0,498.0,15,322.14814814814815,498.0740740740741,27,325.8292682926829,446.719512195122,82
1738,SI266220200309225433,10,0,161.72727272727272,1.0,11,250.8,0.6,5,328.81481481481484,0.8518518518518519,27
1739,SI266220200309225433,11,0,
1740,SI266220200309225433,12,0,
1741,SI266220200309225433,13,0,
1742,SI266220200309225433,14,0,
1743,SI266220200309225433,15,0,
1744,SI266220200309225433,0,0,
1745,SI266220200309225433,1,0,
1746,SI266220200309225433,2,0,
1747,SI266220200309225433,3,1396,336.42452830188677,109.97169811320755,106,366.6842105263158,147.47368421052633,19,471.1387900355872,119.66192170818505,562
1748,SI266220200309225433,4,0,
1749,SI266220200309225433,5,0,
1750,SI266220200309225433,6,0,
1751,SI266220200309225433,7,175,19.47225647348952,135.557336621455,811,215.16666666666666,139.33333333333334,6,265.7625,126.55,80,356.0,159.77777777777777,9,362.6666666666667,112.88888888888889,9,389.0,171.0,7,424.4,129.2896551724138,145
1752,SI266220200309225433,8,0,
1753,SI266220200309225433,9,41,57.45454545454545,483.6363636363636,11,115.48148148148148,498.14814814814815,27,167.48717948717947,452.02564102564105,39,339.3076923076923,450.53846153846155,13
1754,SI266220200309225433,10,0,115.97058823529412,0.7647058823529411,34
1755,SI266220200309225433,11,0,
1756,SI266220200309225433,12,0,
1757,SI266220200309225433,13,0,
1758,SI266220200309225433,14,0,
1759,SI266220200309225433,15,0,
1760,SI266220200309225433,0,0,
1761,SI266220200309225433,1,0,
1762,SI266220200309225433,2,0,
1763,SI266220200309225433,3,1400,339.58801498127343,131.95505617977528,267,451.9375,95.0625,16,484.11304347826086,152.8,345
1764,SI266220200309225433,4,0,271.8888888888889,368.22222222222223,9,433.1219512195122,384.9268292682927,41
1765,SI266220200309225433,5,0,
1766,SI266220200309225433,6,0,275.05263157894734,448.36842105263156,19,351.7368421052632,380.36842105263156,38,436.9,465.4,20
1767,SI266220200309225433,7,514,22.98427672955975,146.22327044025158,318,1.0,99.66666666666667,9,34.38095238095238,92.0952380952381,21,273.04,165.2,25,352.0,95.25,16,414.47222222222223,177.58333333333334,36,410.0869565217391,111.78260869565217,23
1768,SI266220200309225433,8,0,296.2857142857143,319.0,7,318.61538461538464,369.6923076923077,13,498.1666666666667,354.0,6
1769,SI266220200309225433,9,0,56.5,479.3333333333333,12,137.98823529411766,498.21176470588233,85,119.8,260.0,10,252.36363636363637,448.27272727272725,11
1770,SI266220200309225433,10,121,143.944099378882,5.838509316770186,161,258.2857142857143,35.42857142857143,7,328.8728813559322,31.78813559322034,118
1771,SI266220200309225433,11,0,
1772,SI266220200309225433,12,0,55.96666666666667,369.23333333333335,30,151.0625,297.6875,16,235.5,384.5,24
1773,SI266220200309225433,13,0,
1774,SI266220200309225433,14,0,
1775,SI266220200309225433,15,0,
1776,SI266220200309225433,0,0,
1777,SI266220200309225433,1,0,
1778,SI266220200309225433,2,0,
1779,SI266220200309225433,3,2567,324.5211267605634,151.14084507042253,142,354.74528301886795,104.21698113207547,106,480.2962962962963,136.4156378600823,486
1780,SI266220200309225433,4,0,359.3125,385.625,32,410.61538461538464,387.61538461538464,13
1781,SI266220200309225433,5,0,
1782,SI266220200309225433,6,0,166.4,418.06666666666666,15,276.75,377.75,8,355.1132075471698,465.4339622641509,53,437.94444444444446,377.6111111111111,18
1783,SI266220200309225433,7,511,11.473333333333333,125.85333333333334,600,165.2,132.68,25,197.64285714285714,130.60714285714286,28,222.2051282051282,154.64102564102564,39,267.6395939086294,112.81218274111676,197,262.05882352941177,167.88235294117646,17,365.92748091603056,167.36641221374046,262,434.39896373056996,108.9119170984456,193
1784,SI266220200309225433,8,0,449.44444444444446,337.44444444444446,9,497.76237623762376,331.08910891089107,101
1785,SI266220200309225433,9,31,99.34939759036145,494.72289156626505,83,164.0,448.85714285714283,7,289.9277108433735,498.0120481927711,83,332.54285714285714,446.9142857142857,35
1786,SI266220200309225433,10,71,112.85365853658537,2.2804878048780486,82,269.4384615384615,20.95769230769231,260,497.3636363636364,2.272727272727273,11
1787,SI266220200309225433,11,0,
1788,SI266220200309225433,12,0,13.24,341.296,125,153.85,385.05,20
1789,SI266220200309225433,13,0,
1790,SI266220200309225433,14,0,
1791,SI266220200309225433,15,0,
1792,SI266220200309225433,0,0,
1793,SI266220200309225433,1,0,
1794,SI266220200309225433,2,0,
1795,SI266220200309225433,3,2495,329.59134615384613,119.67307692307692,208,385.9,166.9,10,450.41,139.98,100,498.0403587443946,136.94618834080717,223
1796,SI266220200309225433,4,0,351.2,299.8,5
1797,SI266220200309225433,5,0,
1798,SI266220200309225433,6,0,166.25,417.125,8
1799,SI266220200309225433,7,46,2.7682403433476397,132.15021459227466,233,190.64383561643837,121.73287671232876,146,211.71428571428572,152.0,7,248.14285714285714,158.85714285714286,7,350.64285714285717,117.02857142857142,70
1800,SI266220200309225433,8,0,472.8,322.5,10,497.9189189189189,327.18918918918916,37
1801,SI266220200309225433,9,71,74.99137931034483,477.83620689655174,116,113.2051282051282,498.2307692307692,39,128.52941176470588,454.7647058823529,17,261.202614379085,475.77777777777777,153
1802,SI266220200309225433,10,0,111.1470588235294,1.1764705882352942,34,275.18367346938777,0.9591836734693877,49
1803,SI266220200309225433,11,0,
1804,SI266220200309225433,12,0,0.6666666666666666,320.81481481481484,27,0.6,354.8,5,150.83333333333334,298.8333333333333,6
1805,SI266220200309225433,13,0,
1806,SI266220200309225433,14,0,
1807,SI266220200309225433,15,0,
1808,SI266220200309225433,0,0,
1809,SI266220200309225433,1,0,
1810,SI266220200309225433,2,0,
1811,SI266220200309225433,3,3212,358.963768115942,126.59420289855072,138,340.2857142857143,155.85714285714286,7,493.18897637795277,131.51968503937007,254
1812,SI266220200309225433,4,0,354.2,298.6,5
1813,SI266220200309225433,5,0,
1814,SI266220200309225433,6,0,351.5,380.0,12
1815,SI266220200309225433,7,1047,3.0829694323144103,134.235807860262,229,41.28947368421053,164.76315789473685,76,204.23076923076923,144.15384615384616,13,271.3157894736842,160.0,19,265.6818181818182,95.5909090909091,22,358.8095238095238,94.5079365079365,63,413.14469453376205,174.58199356913184,311
1816,SI266220200309225433,8,0,
1817,SI266220200309225433,9,25,146.60638297872342,498.22340425531917,94,152.8,446.4,5,265.36082474226805,447.08247422680415,97,250.8,498.4,5
1818,SI266220200309225433,10,85,150.84920634920636,8.892857142857142,252,131.0,44.5,8,339.5,35.666666666666664,6
1819,SI266220200309225433,11,0,
1820,SI266220200309225433,12,0,152.44444444444446,298.55555555555554,9
1821,SI266220200309225433,13,0,
1822,SI266220200309225433,14,0,
1823,SI266220200309225433,15,0,
1824,SI266220200309225433,0,0,
1825,SI266220200309225433,1,0,
1826,SI266220200309225433,2,0,
1827,SI266220200309225433,3,3446,288.83870967741933,136.4516129032258,31,316.0,114.5,6,339.8333333333333,106.16666666666667,6,385.4927536231884,120.84057971014492,69,450.8125,96.0,16,453.3333333333333,183.2,15,496.86206896551727,136.94252873563218,87
1828,SI266220200309225433,4,0,274.57142857142856,301.7142857142857,7,350.6,385.9,10,437.1304347826087,300.82608695652175,46
1829,SI266220200309225433,5,0,
1830,SI266220200309225433,6,0,273.89473684210526,380.3157894736842,19,436.2962962962963,379.7037037037037,27
1831,SI266220200309225433,7,675,0.8064516129032258,98.51612903225806,31,20.167832167832167,136.26573426573427,143,44.8,162.6,5,269.5769230769231,98.3076923076923,26,349.5,135.78571428571428,14,350.8,171.6,5,422.7857142857143,103.02380952380952,42
1832,SI266220200309225433,8,0,447.5,339.0,6
1833,SI266220200309225433,9,116,56.714285714285715,482.14285714285717,7,140.1818181818182,498.2121212121212,33,165.15686274509804,450.1372549019608,51,251.5,498.3333333333333,6,336.3205128205128,451.96153846153845,78,337.875,498.25,8
1834,SI266220200309225433,10,0,111.0,0.6666666666666666,21,163.2,0.7333333333333333,15,251.48717948717947,32.58974358974359,39,338.85714285714283,0.7142857142857143,7
1835,SI266220200309225433,11,0,
1836,SI266220200309225433,12,0,151.11428571428573,385.0857142857143,35,238.125,299.875,8
1837,SI266220200309225433,13,0,
1838,SI266220200309225433,14,0,
1839,SI266220200309225433,15,0,
1840,SI266220200309225433,0,0,
1841,SI266220200309225433,1,0,
1842,SI266220200309225433,2,0,498.0,243.91666666666666,36
1843,SI266220200309225433,3,1818,279.55555555555554,129.36111111111111,36,321.4,111.8,5,360.54014598540147,132.99087591240877,548,482.1647668393782,146.3461139896373,965
1844,SI266220200309225433,4,0,167.2,334.6,10,437.76190476190476,382.0952380952381,21
1845,SI266220200309225433,5,0,
1846,SI266220200309225433,6,0,14.695121951219512,246.98170731707316,164,39.07142857142857,208.5,14,167.57894736842104,414.05263157894734,19,275.42857142857144,448.7142857142857,7,438.35,464.55,20
1847,SI266220200309225433,7,440,16.71516393442623,138.78142076502732,1464,167.1578947368421,131.42105263157896,19,194.25,116.41666666666667,12,265.3921568627451,143.35294117647058,51,353.8888888888889,122.11111111111111,18,408.2776119402985,162.6,1005
1848,SI266220200309225433,8,0,451.64516129032256,334.19354838709677,31
1849,SI266220200309225433,9,38,58.5945945945946,481.6756756756757,37,114.44444444444444,498.3703703703704,27,166.84615384615384,498.2307692307692,13,338.5,498.0,6
1850,SI266220200309225433,10,89,113.55555555555556,0.6111111111111112,36,167.2,0.8666666666666667,15,337.7173913043478,30.32608695652174,46,338.0,1.0,5
1851,SI266220200309225433,11,0,
1852,SI266220200309225433,12,0,236.46666666666667,383.1,30
1853,SI266220200309225433,13,0,
1854,SI266220200309225433,14,0,
1855,SI266220200309225433,15,0,
1856,SI266220200309225433,0,0,
1857,SI266220200309225433,1,0,
1858,SI266220200309225433,2,0,498.0,206.07692307692307,13,498.26666666666665,246.6,15
1859,SI266220200309225433,3,2026,291.75,122.125,8,349.18548387096774,158.43548387096774,124,331.6,106.5,20,376.5625,93.875,16,450.46153846153845,99.6923076923077,13,492.0104895104895,135.9965034965035,286
1860,SI266220200309225433,4,0,265.9375,370.0625,32,357.22222222222223,386.1666666666667,18
1861,SI266220200309225433,5,0,422.09090909090907,288.3636363636364,11
1862,SI266220200309225433,6,0,0.896551724137931,227.9655172413793,29,261.7692307692308,450.7692307692308,13,353.0,466.8333333333333,12
1863,SI266220200309225433,7,644,10.624045801526718,139.24045801526717,524,37.64705882352941,93.23529411764706,17,196.47826086956522,117.56521739130434,23,259.4230769230769,113.88461538461539,26,267.1081081081081,167.16216216216216,37,372.91803278688525,96.68852459016394,61,354.69565217391306,183.1304347826087,23,430.1869158878505,119.17757009345794,107
1864,SI266220200309225433,8,0,497.6875,353.75,16,498.25,315.75,8
1865,SI266220200309225433,9,1,112.22222222222223,498.05555555555554,18,154.10526315789474,498.2631578947368,19,285.7,498.0,20,460.6666666666667,475.22222222222223,18
1866,SI266220200309225433,10,41,134.0,8.362162162162162,185,143.1818181818182,383.8181818181818,11,289.9310344827586,1.3448275862068966,29,275.13138686131384,34.78102189781022,137,443.8333333333333,186.83333333333334,6,498.0,1.7142857142857142,7
1867,SI266220200309225433,11,0,
1868,SI266220200309225433,12,0,4.571428571428571,344.6666666666667,21,46.5,370.0,24,156.04,372.1,50,207.88235294117646,379.38823529411764,85,220.3846153846154,334.46153846153845,13
1869,SI266220200309225433,13,0,
1870,SI266220200309225433,14,0,
1871,SI266220200309225433,15,0,
1872,SI266220200309225433,0,0,
1873,SI266220200309225433,1,0,
1874,SI266220200309225433,2,0,498.3333333333333,165.83333333333334,18
1875,SI266220200309225433,3,2425,334.9595588235294,126.8345588235294,272,482.54545454545456,143.19480519480518,385
1876,SI266220200309225433,4,0,351.8541666666667,381.7916666666667,48
1877,SI266220200309225433,5,0,
1878,SI266220200309225433,6,0,1.2258064516129032,165.8709677419355,31,45.0,209.5,6,165.2,414.4,5,277.5,377.5,6,350.9,459.1,40
1879,SI266220200309225433,7,157,6.046822742474917,132.40802675585283,299,216.31474103585657,136.19123505976097,251,278.55555555555554,133.55555555555554,18,368.7647058823529,171.77540106951872,187,391.25,94.25,8,419.3333333333333,114.83333333333333,6,444.1666666666667,137.5,6,443.4,164.6,5
1880,SI266220200309225433,8,0,497.48571428571427,331.62857142857143,35
1881,SI266220200309225433,9,58,93.4,491.9866666666667,150,169.5,446.0,6,275.42857142857144,496.35714285714283,98,339.8333333333333,445.8333333333333,6,498.0,498.0,5
1882,SI266220200309225433,10,31,117.01086956521739,1.7826086956521738,92,262.62311557788945,13.35678391959799,199,497.72727272727275,1.8181818181818181,11
1883,SI266220200309225433,11,0,
1884,SI266220200309225433,12,0,0.8333333333333334,317.0833333333333,12,1.0,350.0,8,151.08333333333334,380.47222222222223,36
1885,SI266220200309225433,13,0,1.0,498.0,5,239.2,26.4,5
1886,SI266220200309225433,14,0,1.0,1.5,8
1887,SI266220200309225433,15,0,
1888,SI266220200309225433,0,0,
1889,SI266220200309225433,1,0,
1890,SI266220200309225433,2,0,
1891,SI266220200309225433,3,2971,312.5357142857143,115.02380952380952,84,339.3333333333333,155.66666666666666,6,364.4,164.2,5,386.5,163.5,12,490.4508670520231,130.16763005780348,173
1892,SI266220200309225433,4,0,
1893,SI266220200309225433,5,0,
1894,SI266220200309225433,6,0,165.625,413.25,8,353.2,380.43333333333334,30,439.7142857142857,467.5,14
1895,SI266220200309225433,7,996,3.0059171597633134,128.27810650887574,169,40.25,163.34615384615384,52,177.16666666666666,128.0,42,212.5,110.0,8,236.42857142857142,101.85714285714286,7,275.2325581395349,152.30232558139534,43,357.02222222222224,94.71111111111111,45,439.75,177.40625,32
1896,SI266220200309225433,8,0,449.5,333.7,10,497.5,315.07142857142856,14
1897,SI266220200309225433,9,67,63.5,478.21875,32,155.375,498.1875,32,254.34146341463415,451.6829268292683,82,251.84615384615384,498.0769230769231,13,336.5882352941176,498.11764705882354,17
1898,SI266220200309225433,10,0,165.28301886792454,7.773584905660377,53,251.5,0.5,8,338.0175438596491,33.64912280701754,57,340.85714285714283,1.2142857142857142,14
1899,SI266220200309225433,11,0,
1900,SI266220200309225433,12,0,
1901,SI266220200309225433,13,0,
1902,SI266220200309225433,14,0,
1903,SI266220200309225433,15,0,
1904,SI266220200309225433,0,0,
1905,SI266220200309225433,1,0,
1906,SI266220200309225433,2,0,381.7,164.4,20
1907,SI266220200309225433,3,3911,283.55555555555554,124.72222222222223,18,316.0,114.0,7,378.46153846153845,120.17582417582418,91,337.0,154.5,6,479.3888888888889,184.33333333333334,18,497.1830065359477,128.28758169934642,153
1908,SI266220200309225433,4,0,433.6666666666667,298.8333333333333,6
1909,SI266220200309225433,5,0,
1910,SI266220200309225433,6,0,271.6666666666667,378.95238095238096,21,433.7307692307692,379.7692307692308,26
1911,SI266220200309225433,7,1280,15.617977528089888,134.0561797752809,267,265.92063492063494,99.01587301587301,63,252.0,145.71428571428572,7,354.125,175.6875,16,392.61538461538464,109.46153846153847,13,432.54716981132077,106.49056603773585,53
1912,SI266220200309225433,8,0,
1913,SI266220200309225433,9,107,159.24489795918367,448.7755102040816,49,158.11764705882354,498.0,17,251.0,498.5,6,326.3010752688172,447.6989247311828,93,337.9,498.0,10
1914,SI266220200309225433,10,0,162.9090909090909,0.8181818181818182,11,257.25,0.75,8,338.77777777777777,1.0,9
1915,SI266220200309225433,11,0,
1916,SI266220200309225433,12,0,235.8181818181818,298.45454545454544,11
1917,SI266220200309225433,13,0,
1918,SI266220200309225433,14,0,
1919,SI266220200309225433,15,0,
1920,SI266220200309225433,0,0,
1921,SI266220200309225433,1,0,363.2,244.4,5
1922,SI266220200309225433,2,0,
1923,SI266220200309225433,3,1465,354.99696048632217,131.0,329,483.934628975265,121.29151943462898,566
1924,SI266220200309225433,4,0,
1925,SI266220200309225433,5,0,348.2,312.4,5
1926,SI266220200309225433,6,0,
1927,SI266220200309225433,7,204,16.931205673758864,140.67446808510638,1410,265.51372549019607,140.521568627451,255,417.531914893617,139.10638297872342,376
1928,SI266220200309225433,8,0,448.3333333333333,336.8333333333333,6,498.0,353.0,5
1929,SI266220200309225433,9,27,109.20930232558139,493.72093023255815,43,168.5,498.3333333333333,6
1930,SI266220200309225433,10,0,112.75,0.6785714285714286,28,168.57142857142858,0.8571428571428571,7,342.61538461538464,2.230769230769231,13
1931,SI266220200309225433,11,0,
1932,SI266220200309225433,12,0,1.0,353.0,5
1933,SI266220200309225433,13,0,
1934,SI266220200309225433,14,0,
1935,SI266220200309225433,15,0,
1936,SI266220200309225433,0,0,
1937,SI266220200309225433,1,0,
1938,SI266220200309225433,2,0,379.0,233.0,5,453.96666666666664,165.78333333333333,60
1939,SI266220200309225433,3,3856,345.8440366972477,156.96330275229357,109,473.25409836065575,111.62295081967213,122,485.8333333333333,183.19444444444446,36
1940,SI266220200309225433,4,0,238.5,362.5,8,269.96610169491527,368.52542372881356,59,417.8787878787879,385.82828282828285,99
1941,SI266220200309225433,5,0,
1942,SI266220200309225433,6,0,274.0,449.0,7,437.1333333333333,466.1333333333333,15
1943,SI266220200309225433,7,990,1.1935483870967742,111.7741935483871,31,17.84090909090909,183.4090909090909,44,41.166666666666664,142.16666666666666,6,164.66666666666666,127.88888888888889,9,270.9032258064516,163.09677419354838,31,363.86315789473684,99.0,95,367.8,168.65,20,428.5,172.6,10,438.8888888888889,101.66666666666667,9
1944,SI266220200309225433,8,0,498.1,352.2,10
1945,SI266220200309225433,9,0,141.73684210526315,498.2543859649123,114,251.58823529411765,485.11764705882354,17,252.91666666666666,446.3333333333333,12,279.0,498.0,13
1946,SI266220200309225433,10,180,142.24770642201835,6.9327217125382266,327,276.24,0.92,25,315.86341463414635,33.84878048780488,205
1947,SI266220200309225433,11,0,
1948,SI266220200309225433,12,0,1.1818181818181819,352.45454545454544,11,53.27906976744186,369.0232558139535,43,233.5151515151515,385.8787878787879,33
1949,SI266220200309225433,13,0,
1950,SI266220200309225433,14,0,
1951,SI266220200309225433,15,0,
1952,SI266220200309225433,0,0,
1953,SI266220200309225433,1,0,
1954,SI266220200309225433,2,0,385.0,378.5,6
1955,SI266220200309225433,3,2533,335.716814159292,131.24778761061947,226,482.41108545034643,143.0877598152425,433
1956,SI266220200309225433,4,0,188.88888888888889,345.55555555555554,9,277.5,298.5,8,354.1060606060606,383.3787878787879,66
1957,SI266220200309225433,5,0,
1958,SI266220200309225433,6,0,165.33333333333334,417.1666666666667,18,276.25,378.75,20,352.38775510204084,462.0,49,439.2916666666667,378.2083333333333,24
1959,SI266220200309225433,7,424,8.724489795918368,130.48979591836735,392,207.75531914893617,144.06382978723406,188,270.86046511627904,113.23837209302326,172,374.2025974025974,165.13506493506495,385,433.97777777777776,95.6,45
1960,SI266220200309225433,8,0,497.7894736842105,353.1578947368421,19
1961,SI266220200309225433,9,70,105.87640449438203,494.5112359550562,178,165.5,447.33870967741933,62,279.57758620689657,496.42241379310343,116,339.0,446.65384615384613,26,498.1666666666667,497.8333333333333,6
1962,SI266220200309225433,10,80,121.890625,2.203125,128,263.7157190635451,16.528428093645484,299,497.6666666666667,2.0,12
1963,SI266220200309225433,11,0,
1964,SI266220200309225433,12,0,0.9333333333333333,351.53333333333336,15,152.48648648648648,382.5405405405405,37
1965,SI266220200309225433,13,0,1.0,498.0,5
1966,SI266220200309225433,14,0,1.3,1.3,10
1967,SI266220200309225433,15,0,
1968,SI266220200309225433,0,0,
1969,SI266220200309225433,1,0,
1970,SI266220200309225433,2,0,
1971,SI266220200309225433,3,2642,324.35114503816794,111.97709923664122,131,339.375,155.75,8,382.25,166.16666666666666,12,450.5,151.08823529411765,34,494.9387755102041,137.51700680272108,147
1972,SI266220200309225433,4,0,167.57142857142858,332.0,14
1973,SI266220200309225433,5,0,438.42857142857144,40.285714285714285,7
1974,SI266220200309225433,6,0,165.92307692307693,415.3076923076923,13,351.7857142857143,381.0,14
1975,SI266220200309225433,7,327,0.6397058823529411,144.16176470588235,136,44.714285714285715,165.0,7,181.9318181818182,123.31818181818181,44,352.38461538461536,94.53846153846153,13,440.0,158.11111111111111,9
1976,SI266220200309225433,8,0,497.7368421052632,318.7894736842105,19
1977,SI266220200309225433,9,110,72.32173913043478,477.5739130434783,115,105.66666666666667,498.22222222222223,9,152.0,446.0,5,253.2941176470588,498.2352941176471,17,252.22388059701493,455.2985074626866,67,320.54545454545456,498.0,11
1978,SI266220200309225433,10,0,109.76190476190476,0.8095238095238095,21,252.0625,0.875,16,328.7857142857143,1.0,14
1979,SI266220200309225433,11,0,
1980,SI266220200309225433,12,0,1.0,318.5,12,151.8,301.4,15
1981,SI266220200309225433,13,0,
1982,SI266220200309225433,14,0,
1983,SI266220200309225433,15,0,
1984,SI266220200309225433,0,0,
1985,SI266220200309225433,1,0,
1986,SI266220200309225433,2,0,376.0,163.15384615384616,13,451.53333333333336,222.13333333333333,15,498.0112359550562,209.62921348314606,89,498.0,390.5,20
1987,SI266220200309225433,3,7919,352.15744680851066,136.47659574468085,235,489.6896551724138,113.40689655172413,145,498.0,184.0,7
1988,SI266220200309225433,4,0,
1989,SI266220200309225433,5,0,
1990,SI266220200309225433,6,0,1.03125,210.0625,96,21.0,12.0,25,1.0,390.57894736842104,19,176.2,2.4,5
1991,SI266220200309225433,7,3266,22.104072398190045,135.9185520361991,221,226.14285714285714,107.71428571428571,7,262.93333333333334,153.8111111111111,90,264.2631578947368,94.47368421052632,19,407.96180555555554,174.52083333333334,288,404.0833333333333,126.83333333333333,12
1992,SI266220200309225433,8,0,312.90909090909093,329.3636363636364,11,497.85714285714283,315.14285714285717,7
1993,SI266220200309225433,9,57,147.66666666666666,449.8333333333333,60,167.5,498.0,6,331.5625,498.0,16
1994,SI266220200309225433,10,0,327.35,1.0,20
1995,SI266220200309225433,11,0,
1996,SI266220200309225433,12,0,1.0,315.5,6
1997,SI266220200309225433,13,0,
1998,SI266220200309225433,14,0,
1999,SI266220200309225433,15,0,
2000,SI266220200309225433,0,0,
2001,SI266220200309225433,1,0,
2002,SI266220200309225433,2,0,
2003,SI266220200309225433,3,2163,345.8299319727891,122.34013605442176,147,314.5,142.0,6,338.3636363636364,155.27272727272728,11,455.375,182.3125,16,484.2559523809524,129.86904761904762,168
2004,SI266220200309225433,4,0,274.64285714285717,302.57142857142856,14,438.2307692307692,300.61538461538464,13
2005,SI266220200309225433,5,0,
2006,SI266220200309225433,6,0,273.2105263157895,380.05263157894734,19,438.2,379.3,10
2007,SI266220200309225433,7,314,20.79460580912863,136.201244813278,482,272.1020408163265,112.26530612244898,49,255.5,162.0,6,419.44787644787647,167.09652509652508,259,416.5128205128205,103.25641025641026,39
2008,SI266220200309225433,8,0,
2009,SI266220200309225433,9,92,109.69565217391305,498.30434782608694,23,166.31914893617022,454.06382978723406,47,338.1875,452.125,48,338.375,498.375,8
2010,SI266220200309225433,10,0,110.73076923076923,0.6923076923076923,26,250.51724137931035,33.0,29,338.6,0.8,5
2011,SI266220200309225433,11,0,
2012,SI266220200309225433,12,0,1.0,352.5,6,150.0,385.9230769230769,13,239.125,302.25,8
2013,SI266220200309225433,13,0,
2014,SI266220200309225433,14,0,
2015,SI266220200309225433,15,0,
2016,SI266220200309225433,0,0,
2017,SI266220200309225433,1,0,
2018,SI266220200309225433,2,0,
2019,SI266220200309225433,3,1596,345.9275618374558,135.19964664310953,566,449.8333333333333,96.33333333333333,6,482.6097201767305,151.9705449189985,679
2020,SI266220200309225433,4,0,434.81081081081084,384.8918918918919,37
2021,SI266220200309225433,5,0,
2022,SI266220200309225433,6,0,351.2,378.4,5,436.9166666666667,464.125,24
2023,SI266220200309225433,7,422,18.366141732283463,141.74212598425197,1016,164.85714285714286,126.71428571428571,7,267.55263157894734,153.31578947368422,38,351.41379310344826,97.44827586206897,29,392.0858310626703,173.20299727520435,734
2024,SI266220200309225433,8,0,
2025,SI266220200309225433,9,25,58.55555555555556,482.44444444444446,9,115.91666666666667,498.0,12,163.8181818181818,498.1818181818182,33,254.20338983050848,449.4237288135593,59,338.0,498.0,5
2026,SI266220200309225433,10,107,114.79166666666667,0.8333333333333334,24,164.35714285714286,7.985714285714286,70,333.010989010989,31.75824175824176,91
2027,SI266220200309225433,11,0,
2028,SI266220200309225433,12,0,58.23529411764706,368.47058823529414,17,150.875,298.125,8,235.125,384.7083333333333,24
2029,SI266220200309225433,13,0,
2030,SI266220200309225433,14,0,
2031,SI266220200309225433,15,0,
2032,SI266220200309225433,0,0,
2033,SI266220200309225433,1,0,
2034,SI266220200309225433,2,0,498.0,181.5,8
2035,SI266220200309225433,3,2524,330.1417322834646,151.8740157480315,127,352.7767857142857,104.90178571428571,112,485.29776247848537,133.4406196213425,581
2036,SI266220200309225433,4,0,359.53333333333336,385.0133333333333,75
2037,SI266220200309225433,5,0,352.4,317.8,5
2038,SI266220200309225433,6,0,354.14285714285717,465.45714285714286,35,438.7894736842105,378.1578947368421,19
2039,SI266220200309225433,7,1037,13.120987654320988,136.02962962962962,810,165.0,135.2,20,188.5,144.2,10,212.44444444444446,152.33333333333334,9,265.9587628865979,113.43642611683849,291,236.11111111111111,160.11111111111111,9,260.85714285714283,167.71428571428572,7,352.3076923076923,103.07692307692308,13,411.890625,121.83203125,768
2040,SI266220200309225433,8,0,266.8235294117647,339.94117647058823,17,448.85714285714283,338.2857142857143,7,472.2,347.4,5,497.53333333333336,341.8333333333333,30
2041,SI266220200309225433,9,23,56.875,486.125,8,117.375,497.64285714285717,56,127.875,459.875,8,161.86666666666667,447.8,15,282.63461538461536,498.09615384615387,52,326.14285714285717,446.42857142857144,7
2042,SI266220200309225433,10,70,113.08571428571429,2.1857142857142855,70,282.27777777777777,0.9814814814814815,54,270.6467391304348,33.32065217391305,184,497.8,2.2,5
2043,SI266220200309225433,11,0,
2044,SI266220200309225433,12,0,1.0,317.5,8,1.0,353.5,6,153.375,384.5833333333333,24
2045,SI266220200309225433,13,0,
2046,SI266220200309225433,14,0,
2047,SI266220200309225433,15,0,
2048,SI266220200309225433,0,0,
2049,SI266220200309225433,1,0,
2050,SI266220200309225433,2,0,
2051,SI266220200309225433,3,2307,330.52261306532665,121.93969849246231,199,492.0692307692308,135.06153846153848,260,450.47058823529414,172.35294117647058,17
2052,SI266220200309225433,4,0,
2053,SI266220200309225433,5,0,422.2857142857143,62.0,7
2054,SI266220200309225433,6,0,
2055,SI266220200309225433,7,23,2.1422764227642275,136.83333333333334,246,43.72727272727273,149.8181818181818,11,198.18023255813952,134.02906976744185,172,263.0,94.33333333333333,6,398.0,183.83333333333334,6,426.94736842105266,93.52631578947368,19
2056,SI266220200309225433,8,0,449.8,338.4,5,472.8,322.4,5,497.6857142857143,329.1714285714286,35
